-0.1,97680,0.012382,0.375,0.13
-0.25,97662,0.036193,0.375,0.38
-0.75,97644,0.036193,0.375,0.38
-1.25,97626,0.012382,0.375,0.13
-1.75,97608,0.0057147,0.375,0.06
-1.93,97590,0.018097,0.375,0.19001
-1.77,97572,0.023811,0.375,0.25
-1.88,97554,0.023811,0.375,0.25
-2.22,97536,0.023811,0.375,0.25
-2.3,97518,0.023811,0.375,0.25
-2.1,97500,0.023811,0.375,0.25
-2.13,97482,0.023811,0.375,0.25
-2.38,97464,0.023811,0.375,0.25
-2.6,97446,0.023811,0.375,0.25
-2.8,97441,0.029526,0.375,0.31
-2.3,97437,0.041908,0.375,0.44
-1.1,97432,0.065719,0.375,0.69
-0.08,97428,0.10096,0.375,1.06
0.77,97423,0.10763,0.375,1.13
1.77,97419,0.083815,0.375,0.88
2.92,97414,0.071434,0.375,0.75
4,97409,0.071434,0.375,0.75
5,97405,0.071434,0.375,0.75
6,97400,0.071434,0.375,0.75
7,97396,0.071434,0.375,0.75
7.83,97391,0.071434,0.375,0.75
8.48,97398,0.071434,0.375,0.75
9.05,97404,0.071434,0.375,0.75
9.55,97410,0.071434,0.375,0.75
9.9,97416,0.071434,0.375,0.75
10.1,97422,0.065719,0.375,0.69
9.77,97428,0.053337,0.375,0.56
8.93,97434,0.036193,0.375,0.38
7.33,97441,0.012382,0.375,0.13
4.97,97447,0,0.375,0
3.3,97453,0,0.375,0
2.3,97459,0,0.375,0
1.63,97465,0,0.375,0
1.28,97486,0.0057147,0.375,0.06
0.95,97507,0.018097,0.375,0.19001
0.65,97527,0.018097,0.375,0.19001
0.6,97548,0.0057147,0.375,0.06
0.8,97569,0.0057147,0.375,0.06
1.13,97589,0.018097,0.375,0.19001
1.58,97610,0.023811,0.375,0.25
1.48,97631,0.023811,0.375,0.25
0.82,97652,0.018097,0.375,0.19001
0.38,97672,0.0057147,0.375,0.06
0.13,97693,0,0.375,0
-0.25,97714,0,0.375,0
-0.75,97720,0,0.375,0
-1.02,97726,0,0.375,0
-1.08,97732,0,0.375,0
-1.3,97738,0,0.375,0
-1.7,97743,0.0057147,0.375,0.06
-1.95,97749,0.018097,0.375,0.19001
-2.05,97755,0.018097,0.375,0.19001
-2.13,97761,0.0057147,0.375,0.06
-2.18,97767,0,0.375,0
-2.15,97773,0,0.375,0
-2.05,97779,0,0.375,0
-2.2,97785,0,0.375,0
-2.6,97793,0.0057147,0.375,0.06
-2.45,97801,0.018097,0.375,0.19001
-1.75,97809,0.018097,0.375,0.19001
-0.35,97817,0.0057147,0.375,0.06
1.75,97825,0.029526,0.375,0.31
3.63,97833,0.08953,0.375,0.94
5.27,97841,0.14287,0.375,1.5
6.57,97849,0.19049,0.375,2
7.53,97857,0.2143,0.375,2.25
8.47,97865,0.2143,0.375,2.25
9.43,97873,0.22002,0.375,2.31
10.23,97881,0.2324,0.375,2.44
10.88,97889,0.23811,0.375,2.5
11.17,97898,0.23811,0.375,2.5
11.13,97906,0.22668,0.375,2.38
11.23,97915,0.20287,0.375,2.13
11.48,97923,0.19049,0.375,2
11.4,97932,0.19049,0.375,2
11,97940,0.17239,0.375,1.81
10.08,97949,0.13715,0.375,1.44
8.63,97957,0.10763,0.375,1.13
7.97,97966,0.083815,0.375,0.88
8.13,97974,0.065719,0.375,0.69
7.6,97983,0.053337,0.375,0.56
6.4,98000,0.047622,0.375,0.5
6.03,98018,0.047622,0.375,0.5
6.47,98036,0.047622,0.375,0.5
5.83,98054,0.047622,0.375,0.5
4.08,98072,0.041908,0.375,0.44
2.85,98089,0.029526,0.375,0.31
2.15,98107,0.029526,0.375,0.31
2.7,98125,0.041908,0.375,0.44
4.5,98143,0.060004,0.375,0.63
4.73,98161,0.083815,0.375,0.88
3.38,98178,0.077148,0.375,0.81
2.18,98196,0.041908,0.375,0.44
1.13,98202,0.018097,0.375,0.19001
0.38,98208,0.0057147,0.375,0.06
-0.07,98214,0,0.375,0
-0.47,98220,0,0.375,0
-0.82,98226,0.0057147,0.375,0.06
-1,98232,0.018097,0.375,0.19001
-1,98238,0.023811,0.375,0.25
-1.02,98244,0.023811,0.375,0.25
-1.08,98250,0.018097,0.375,0.19001
-1.25,98256,0.0057147,0.375,0.06
-1.55,98262,0,0.375,0
-1.8,98268,0,0.375,0
-2,98278,0,0.375,0
-1.83,98288,0,0.375,0
-1.27,98299,0,0.375,0
0.32,98309,0,0.375,0
2.97,98320,0.0057147,0.375,0.06
4.75,98330,0.018097,0.375,0.19001
5.65,98340,0.023811,0.375,0.25
6.67,98351,0.023811,0.375,0.25
7.83,98361,0.036193,0.375,0.38
8.72,98371,0.060004,0.375,0.63
9.38,98382,0.071434,0.375,0.75
9.95,98392,0.071434,0.375,0.75
10.45,98400,0.077148,0.375,0.81
11.05,98409,0.08953,0.375,0.94
11.75,98417,0.083815,0.375,0.88
12.48,98425,0.060004,0.375,0.63
13.23,98434,0.041908,0.375,0.44
12.68,98442,0.029526,0.375,0.31
10.82,98450,0.018097,0.375,0.19001
8.85,98459,0.0057147,0.375,0.06
6.75,98467,0,0.375,0
5.47,98475,0,0.375,0
5.03,98484,0,0.375,0
4.95,98492,0,0.375,0
5.25,98501,0,0.375,0
5.13,98510,0,0.375,0
4.58,98519,0,0.375,0
4.03,98528,0,0.375,0
3.48,98537,0,0.375,0
3.13,98546,0,0.375,0
2.98,98555,0.012382,0.375,0.13
4.35,98565,0.036193,0.375,0.38
7.25,98574,0.047622,0.375,0.5
8.77,98583,0.047622,0.375,0.5
8.93,98592,0.060004,0.375,0.63
9,98601,0.083815,0.375,0.88
9,98600,0.11334,0.375,1.19
9.32,98599,0.14858,0.375,1.56
9.98,98599,0.17239,0.375,1.81
10.38,98598,0.18477,0.375,1.9399
10.53,98597,0.20859,0.375,2.19
10.63,98596,0.24383,0.375,2.56
10.67,98596,0.24383,0.375,2.56
10.57,98595,0.20859,0.375,2.19
10.32,98594,0.17239,0.375,1.81
9.92,98594,0.13715,0.375,1.44
9.38,98593,0.10763,0.375,1.13
8.95,98592,0.083815,0.375,0.88
8.65,98593,0.060004,0.375,0.63
8.57,98594,0.036193,0.375,0.38
8.73,98595,0.023811,0.375,0.25
9.13,98596,0.023811,0.375,0.25
9.78,98597,0.047622,0.375,0.5
10.5,98598,0.095245,0.375,1
11.3,98599,0.13144,0.375,1.38
12.27,98600,0.15525,0.375,1.63
13.43,98600,0.16096,0.375,1.69
14.32,98601,0.14858,0.375,1.56
14.98,98602,0.14287,0.375,1.5
15.57,98603,0.14287,0.375,1.5
16.13,98598,0.15525,0.37383,1.63
16.42,98592,0.17906,0.37266,1.88
16.48,98587,0.17906,0.37148,1.88
16.43,98582,0.15525,0.37031,1.63
16.27,98576,0.14858,0.36914,1.56
15.82,98571,0.16096,0.36797,1.69
15.07,98565,0.15525,0.3668,1.63
14.35,98560,0.13144,0.36562,1.38
13.65,98554,0.11334,0.36445,1.19
13.2,98549,0.10096,0.36328,1.06
13,98544,0.095245,0.36211,1
12.73,98538,0.095245,0.36094,1
12.38,98518,0.095245,0.35977,1
12.15,98498,0.095245,0.35859,1
12.05,98478,0.077148,0.35742,0.81
11.82,98458,0.041908,0.35625,0.44
11.48,98438,0.023811,0.35508,0.25
10.35,98418,0.023811,0.35391,0.25
8.45,98398,0.018097,0.35273,0.19001
7.38,98377,0.0057147,0.35156,0.06
